trip_id;route_id;service_id;trip_headsign;direction_id;wheelchair_accessible;bike_slots
0003241162024090920250627;375;72024090920250627;Fondo. Via Garibaldi;0;0;0
0003221632024122320250214;231;5902024122320250214;Polsa;0;0;0
0003225812024090920250627;198;502024090920250627;Zoreri-Soldati;0;0;0
0003192362024090920250627;136;22024090920250627;Cavalese. Autostazione;0;0;0
0003198632024090920250627;136;62024090920250627;Cavalese. Autostazione;0;0;0
0003263682024120120250627;695;22024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003215162024090920250627;215;42024090920250627;Camposilvano;0;0;0
0003232672024090920250627;549;22024090920250627;Nogare';0;0;0
0003206472024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003235692024090920250627;106;62024090920250627;Ronco Chiesa;0;0;0
0003219522024090920250627;231;62024090920250627;Rovereto. Via Paoli;1;0;0
0003236532024090920250627;108;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003207162024090920250627;153;62024090920250627;Ponte Arche Autostazione;0;0;0
0003236242024090920250627;618;92024090920250627;Fiera di Primiero;1;0;0
0003191892024090920250627;7;22024090920250627;Casatta Valfloriana;1;0;0
0003202452024090920250627;71;72024090920250627;Trento. Autostazione;1;0;0
0003204722024090920250627;78;822024090920250627;Vezzano. Sud;1;0;0
0003213942024122620250323;196;72024122620250323;Rovereto. Staz. Fs;1;0;0
0003226982024090920250627;132;42024090920250627;Ronchi Valsugana;0;0;0
0003215862024090920250627;181;22024090920250627;Garniga Vecchia;0;0;0
0003211012024090920250627;171;62024090920250627;Pregasina;0;0;0
0003264192024120120250627;695;22024120120250627;Trento. Staz. Fs;1;0;6
0003263262024093020241130;717;12024093020241130;Bassano Del Grappa;0;0;0
0003225252024090920250627;580;52024090920250627;Ala. Staz. Fs.;1;0;0
0003202642024090920250627;71;22024090920250627;Campo Carlo Magno;0;0;0
0003265182024102120250627;181;62024102120250627;Aldeno;0;0;0
0003248542024090920250627;357;52024090920250627;Lanza di Rumo;0;0;0
0003242482024090920250627;375;22024090920250627;Sanzeno;1;0;0
0003210292024090920250627;80;42024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003239882024090920250627;311;52024090920250627;Fiera di Primiero;1;0;0
0003210122024090920250627;687;6272024090920250627;Vezzano. Apt;0;0;0
0003226842024090920250627;86;42024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003205382024090920250627;134;42024090920250627;Sarche. Centro Comm.;1;0;0
0003260632024090920250627;638;72024090920250627;Cavalese. Autostazione;0;0;0
0003265192024102120250627;181;5902024102120250627;Trento. Autostazione;1;0;0
0003264062024120120250627;695;22024120120250627;Trento. Staz. Fs;1;0;6
0003242362024090920250627;375;822024090920250627;Sanzeno;1;0;0
0003261532024090920250627;634;6372024090920250627;Bolognano;0;0;0
0003253272024090920250627;352;22024090920250627;Mezzolombardo Ferrovia;0;0;6
0003227472024090920250627;90;6512024090920250627;Loc. Lochere;0;0;0
0003230942024090920250627;188;62024090920250627;Pergine V. Intermodale;1;0;0
0003208062024090920250627;134;62024090920250627;Pergolese;0;0;0
0003191692024090920250627;316;402024090920250627;Moena Albergo Trentino;1;0;0
0003245202024090920250627;324;22024090920250627;Somrabbi;0;0;0
0003205642024090920250627;76;62024090920250627;Trento. Autostazione;1;0;0
0003201982024090920250627;73;92024090920250627;Tione. Autostazione;1;0;0
0003198012024090920250627;300;22024090920250627;Bosco di Civezzano;0;0;0
0003195842024090920250627;1;22024090920250627;Cavalese. Autostazione;1;0;0
0003242542024090920250627;371;52024090920250627;Fondo. Via Garibaldi;1;0;0
0003196792024090920250627;151;42024090920250627;Bosco di Civezzano;0;0;0
0003245752024120820250316;326;6212024120820250316;Belvedere;0;0;0
0003207142024090920250627;153;52024090920250627;P.Arche-Sc.Medie;0;0;0
0003264882024102120250627;397;822024102120250627;Cles. Autostazione;1;0;0
0003245422024090920250627;326;72024090920250627;M.Campiglio.Pietra Gr.;0;0;0
0003251622024090920250627;345;822024090920250627;S.Michele;1;0;0
0003206092024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003203102024090920250627;76;22024090920250627;Viote;0;0;0
0003263362024093020241130;695;22024093020241130;Primolano. Staz. Fs;0;0;6
0003226782024090920250627;86;412024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003228572024090920250627;520;42024090920250627;Borgo V. Valli;0;0;0
0003248082024090920250627;395;92024090920250627;Mezzolombardo;1;0;0
0003221592024090920250627;634;22024090920250627;Rovereto. Via Paoli;1;0;0
0003202102024090920250627;73;62024090920250627;Preore;0;0;0
0003248242024090920250627;395;52024090920250627;Vigo di Ton;1;0;0
0003203912024090920250627;157;72024090920250627;Tione. Autostazione;1;0;0
0003238942024090920250627;108;6362024090920250627;Feltre. Staz. Fs;0;0;0
0003225992024090920250627;94;52024090920250627;Brusago;1;0;0
0003227252024090920250627;184;52024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003226112024090920250627;84;92024090920250627;Centrale di Bedollo;1;0;0
0003205062024090920250627;134;12024090920250627;Trento. Autostazione;1;0;0
0003230742024090920250627;138;52024090920250627;Baselga. Municipio;1;0;0
0003217572024090920250627;634;22024090920250627;Bolognano;0;0;0
0003264812024102120250627;366;822024102120250627;Cles. Autostazione;0;0;0
0003207382024090920250627;71;12024090920250627;Ponte Arche Autostazione;1;0;0
0003227092024090920250627;184;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003229082024090920250627;520;52024090920250627;Levico T. Via Avancini;0;0;0
0003244322024090920250627;332;22024090920250627;Mezzana. Staz Ftm;1;0;0
0003214712024090920250627;198;22024090920250627;Serrada;0;0;0
0003227922024090920250627;494;22024090920250627;Montesover;0;0;0
0003237022024090920250627;311;822024090920250627;Tonadico. Madonna Della Luce;1;0;0
0003242242024090920250627;375;22024090920250627;Dermulo;1;0;0
0003216462024090920250627;220;42024090920250627;Rovereto. Via Manzoni;1;0;0
0003218692024090920250627;233;52024090920250627;Mori. Bar Centrale;1;0;0
0003244492024090920250627;336;22024090920250627;Fucine;1;0;0
0003250692024090920250627;713;42024090920250627;Male';0;0;0
0003233442024090920250627;309;502024090920250627;Pergine V. Intermodale;1;0;0
0003207642024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003245782024090920250627;375;52024090920250627;Don;0;0;0
0003227982024090920250627;494;22024090920250627;Baselga. Municipio;1;0;0
0003264012024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003233172024090920250627;494;52024090920250627;Montagnaga;1;0;0
0003265272024102120250627;1;302024102120250627;Vigo di Fassa. Carpe Diem;1;0;0
0003234172024090920250627;554;42024090920250627;Pergine V. Intermodale;1;0;0
0003249122024090920250627;368;62024090920250627;Cles. Autostazione;1;0;0
0003264052024093020241130;695;22024093020241130;Trento. Staz. Fs;1;0;6
0003231472024090920250627;90;822024090920250627;Levico Terme Autostazione;1;0;0
0003194002024090920250627;120;5902024090920250627;Trento. Autostazione;1;0;0
0003208022024090920250627;73;6372024090920250627;Montagne. Binio;0;0;0
0003245242024090920250627;324;22024090920250627;Male';1;0;0
0003251702024090920250627;345;822024090920250627;S.Michele. Ist. Agrario;1;0;0
0003246622024090920250627;336;52024090920250627;Peio;0;0;0
0003206262024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003220842024090920250627;503;822024090920250627;Ala. Staz. Fs.;0;0;0
0003235942024090920250627;116;822024090920250627;Berni;0;0;0
0003216712024090920250627;110;72024090920250627;Trento. Autostazione;1;0;0
0003234872024090920250627;551;42024090920250627;Pergine V. Intermodale;1;0;0
0003209242024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003231782024090920250627;717;22024090920250627;Bassano Del Grappa;0;0;0
0003194672024090920250627;3;22024090920250627;Trento. Autostazione;1;0;0
0003264732024102120250627;366;822024102120250627;Mezzocorona-Staz.Fs;1;0;0
0003262442024091020250627;420;22024091020250627;Riva Del G. Autostazione;0;0;0
0003193442024090920250627;604;92024090920250627;Cavalese. Ospedale;0;0;0
0003261012024090920250627;638;4512024090920250627;Cavalese. Autostazione;0;0;0
0003242322024090920250627;375;822024090920250627;Cles. Autostazione;1;0;0
0003192422024090920250627;136;22024090920250627;Cavalese. Autostazione;0;0;0
0003264742024102120250627;366;92024102120250627;Mezzocorona-Staz.Fs;1;0;0
0003262992024091420250627;196;4512024091420250627;Carbonare;0;0;0
0003243442024090920250627;703;822024090920250627;Trento. Autostazione;1;0;0
0003253232024090920250627;352;72024090920250627;Trento Ftm;1;0;6
0003207472024090920250627;71;72024090920250627;Trento. Autostazione;1;0;0
0003210942024090920250627;171;22024090920250627;Tiarno di Sopra;0;0;0
0003230192024090920250627;552;22024090920250627;Pergine V. Intermodale;1;0;0
0003246962024090920250627;366;52024090920250627;Sporminore Civ. 86;0;0;0
0003215902024090920250627;181;92024090920250627;Garniga Vecchia;0;0;0
0003219342024090920250627;194;42024090920250627;Nomi;1;0;0
0003216082024090920250627;181;4512024090920250627;Trento. Autostazione;1;0;0
0003252572024090920250627;366;22024090920250627;Cles. Autostazione;0;0;0
0003195212024090920250627;60;52024090920250627;Verla;1;0;0
0003201602024090920250627;171;22024090920250627;Tiarno di Sopra;0;0;0
0003196712024090920250627;151;22024090920250627;Bosco di Civezzano;0;0;0
0003245842024090920250627;328;62024090920250627;Pellizzano;1;0;0
0003202072024090920250627;161;92024090920250627;Ponte Arche Autostazione;1;0;0
0003227382024090920250627;90;5902024090920250627;Barco;0;0;0
0003205092024090920250627;134;72024090920250627;Trento. Autostazione;1;0;0
0003203362024090920250627;80;72024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003196042024090920250627;3;62024090920250627;Trento. Autostazione;1;0;0
0003263462024093020241130;691;22024093020241130;Primolano. Staz. Fs;0;0;6
0003262462024091020250627;420;12024091020250627;Riva Del G. Autostazione;0;0;0
0003252692024090920250627;703;22024090920250627;Lavis Ftm;1;0;0
0003264852024102120250627;397;62024102120250627;Portolo;0;0;0
0003249242024120820250316;332;6212024120820250316;Passo Tonale;0;0;0
0003235132024090920250627;562;52024090920250627;S.Caterina di Pergine;0;0;0
0003243652024090920250627;368;52024090920250627;Cles. Autostazione;1;0;0
0003196132024090920250627;120;42024090920250627;Trento. Autostazione;1;0;0
0003234672024090920250627;640;4512024090920250627;Pergine V. Intermodale;1;0;0
0003198172024090920250627;120;62024090920250627;Trento. Autostazione;1;0;0
0003201592024090920250627;171;822024090920250627;Condino Albergo Corona.;0;0;0
0003204612024090920250627;175;72024090920250627;Riva Del G.Autostazione;0;0;0
0003242192024090920250627;378;52024090920250627;Cles. Autostazione;1;0;0
0003244842024090920250627;336;4512024090920250627;Peio;0;0;0
0003248922024120820250316;345;6232024120820250316;Trento. Autostazione;1;0;0
0003213692024090920250627;181;42024090920250627;Aldeno;0;0;0
0003219442024090920250627;231;822024090920250627;Rovereto. Via Manzoni;1;0;0
0003239402024090920250627;618;42024090920250627;Luxottica-Agordo;0;0;0
0003240422024090920250627;345;92024090920250627;Molveno;0;0;0
0003218782024090920250627;507;5902024090920250627;Masi D'avio;0;0;0
0003226152024090920250627;169;412024090920250627;Samone;0;0;0
0003251742024090920250627;345;62024090920250627;Mezzolombardo;0;0;0
0003230702024090920250627;494;22024090920250627;Brusago;0;0;0
0003263532024093020241130;695;22024093020241130;Primolano. Staz. Fs;0;0;6
0003204032024090920250627;80;4512024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003201242024090920250627;155;62024090920250627;Bivedo;0;0;0
0003222922024090920250627;110;52024090920250627;Rovereto. Ist. Veronesi;0;0;0
0003263582024093020241130;695;72024093020241130;Primolano. Staz. Fs;0;0;6
0003197572024090920250627;343;52024090920250627;Mezzocorona Ferr.;1;0;0
0003207922024090920250627;171;62024090920250627;Tiarno di Sopra;1;0;0
0003246662024090920250627;336;92024090920250627;Peio;0;0;0
0003229572024090920250627;188;42024090920250627;Tenna;1;0;0
0003227962024090920250627;69;72024090920250627;Baselga. Municipio;0;0;0
0003193632024090920250627;1;12024090920250627;Cavalese. Autostazione;1;0;0
0003237062024090920250627;311;62024090920250627;Busarel;0;0;0
0003244872024120820250316;336;6232024120820250316;Peio;0;0;0
0003255272024090920250627;423;22024090920250627;Riva Del G. Autostazione;0;0;0
0003205802024090920250627;153;72024090920250627;Doss;1;0;0
0003208882024090920250627;80;42024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003227602024090920250627;549;92024090920250627;Pergine V. Intermodale;1;0;0
0003194942024090920250627;3;92024090920250627;Cavalese. Autostazione;0;0;0
0003213452024090920250627;196;22024090920250627;Lavarone Cappella;0;0;0
0003216422024090920250627;503;22024090920250627;Trento. Autostazione;0;0;0
0003245592024120820250316;326;6202024120820250316;Male';1;0;0
0003233132024090920250627;556;822024090920250627;Zava;0;0;0
0003209402024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003263482024093020241130;695;42024093020241130;Primolano. Staz. Fs;0;0;6
0003265022024102120250627;71;72024102120250627;Campo Carlo Magno;0;0;0
0003196812024090920250627;151;22024090920250627;Bosco di Civezzano;0;0;0
0003194712024090920250627;3;22024090920250627;Cavalese. Autostazione;0;0;0
0003264212024093020241130;695;22024093020241130;Trento. Staz. Fs;1;0;6
0003227112024090920250627;184;412024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003241942024090920250627;364;52024090920250627;Castelfondo;0;0;0
0003202962024090920250627;76;22024090920250627;Trento. Autostazione;1;0;0
0003205322024090920250627;78;42024090920250627;Margone;0;0;0
0003248422024090920250627;357;22024090920250627;Lanza di Rumo;0;0;0
0003226222024090920250627;169;52024090920250627;Strigno;1;0;0
0003211022024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003265432024103020250627;215;22024103020250627;Pozzacchio;0;0;0
0003215942024090920250627;181;5902024090920250627;Trento. Autostazione;1;0;0
0003217022024090920250627;503;72024090920250627;Rovereto. Via Paoli;0;0;0
0003234502024090920250627;640;42024090920250627;Via S.Pietro 82-Villa Rosa;0;0;0
0003222642024090920250627;215;6532024090920250627;Vanza. Sp50;1;0;0
0003264512024100920250627;200;22024100920250627;Avio. Via M.Baldo;0;0;0
0003194282024090920250627;151;22024090920250627;Civezzano;1;0;0
0003240782024090920250627;345;62024090920250627;Molveno;0;0;0
0003196752024090920250627;151;62024090920250627;Bosco di Civezzano;0;0;0
0003246382024120820250316;332;6232024120820250316;Mezzana. Staz Ftm;1;0;0
0003264772024102120250627;366;92024102120250627;Cles. Autostazione;0;0;0
0003199442024090920250627;340;42024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003202032024090920250627;73;822024090920250627;Tione. Autostazione;1;0;0
0003219692024090920250627;233;22024090920250627;Corne';0;0;0
0003245492024090920250627;326;52024090920250627;M.Campiglio.Pietra Gr.;0;0;0
0003251692024090920250627;345;52024090920250627;Mezzolombardo;0;0;0
0003206612024090920250627;71;72024090920250627;Ponte Arche Autostazione;1;0;0
0003243702024090920250627;368;52024090920250627;Sfruz;0;0;0
0003264182024093020241130;695;72024093020241130;Trento. Staz. Fs;1;0;6
0003249812024090920250627;345;62024090920250627;Trento. Autostazione;1;0;0
0003202022024090920250627;73;92024090920250627;Tione. Autostazione;1;0;0
0003243002024090920250627;366;42024090920250627;Cles. Autostazione;0;0;0
0003251042024090920250627;364;62024090920250627;Castelfondo;0;0;0
0003210902024090920250627;171;62024090920250627;Baitoni;0;0;0
0003217042024090920250627;110;4512024090920250627;Rovereto. Via Manzoni;0;0;0
0003225032024090920250627;215;4512024090920250627;Rovereto. Via Manzoni;1;0;0
0003241192024090920250627;375;822024090920250627;Cles-Masere-Poli;1;0;0
0003198132024090920250627;120;62024090920250627;Fornace. Via Dei Pradolini 4;0;0;0
0003219302024090920250627;215;62024090920250627;Pozzacchio;0;0;0
0003225682024090920250627;634;52024090920250627;Bolognano;0;0;0
0003223252024090920250627;181;5902024090920250627;Aldeno;0;0;0
0003245062024090920250627;336;22024090920250627;Fucine;1;0;0
0003224962024090920250627;196;52024090920250627;Folgaria. Ortofr.Bolognani;1;0;0
0003234912024090920250627;562;502024090920250627;S.Vito di Pergine;0;0;0
0003252532024090920250627;366;4512024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003195252024090920250627;3;22024090920250627;Molina di Fiemme;0;0;0
0003209622024090920250627;71;42024090920250627;Tione. Autostazione;0;0;0
0003216752024090920250627;507;52024090920250627;Ala. Staz. Fs.;0;0;0
0003225152024090920250627;580;52024090920250627;Ala. Staz. Fs.;1;0;0
0003233072024090920250627;169;52024090920250627;Strigno;0;0;0
0003208842024090920250627;80;42024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003243762024090920250627;397;92024090920250627;Portolo;0;0;0
0003207802024090920250627;161;62024090920250627;S.Lorenzo-Chiesa;0;0;0
0003203322024090920250627;80;22024090920250627;Cadine;1;0;0
0003204392024090920250627;157;42024090920250627;Baitoni;0;0;0
